LineId,Date,Time,Level,Node,Component,Id,Content,EventId,EventTemplate
609,10/08/15,"18:23:50,332",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:Environment,100,Server environment:java.vendor=Oracle Corporation,E44,Server environment:<*>
610,10/08/15,"18:23:52,646",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:Learner,107,Revalidating client: 0x14f05578bd80018,E41,Revalidating client: <*>
611,10/08/15,"18:23:52,649",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:ZooKeeperServer,595,Established session 0x14f05578bd80016 with negotiated timeout 10000 for client /10.10.34.13:38490,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>
612,10/08/15,"18:23:52,650",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:ZooKeeperServer,595,Established session 0x14f05578bd80013 with negotiated timeout 10000 for client /10.10.34.11:38530,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>
613,10/08/15,"18:23:52,653",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,832,Client attempting to renew session 0x14f05578bd8001b at /10.10.34.20:56374,E8,Client attempting to renew session <*> at /<*>:<*>
614,10/08/15,"18:25:22,080",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:Environment,100,"Server environment:zookeeper.version=3.4.5--1, built on 06/10/2013 17:26 GMT",E44,Server environment:<*>
615,10/08/15,"18:25:22,082",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:Environment,100,Server environment:user.name=zookeeper,E44,Server environment:<*>
616,10/08/15,"18:25:24,332",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:Learner,107,Revalidating client: 0x14f05578bd80013,E41,Revalidating client: <*>
617,10/08/15,"18:25:39,907",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception
618,10/08/15,"18:27:49,007",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.12:46331 which had sessionid 0x14f1724a6e80004,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>
619,18/08/15,"16:09:13,285",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:34051,E40,Received connection request /<*>:<*>
620,18/08/15,"16:09:15,099",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:Environment,100,Server environment:os.name=Linux,E44,Server environment:<*>
621,20/08/15,"13:28:51,889",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:54839,E2,Accepted socket connection from /<*>:<*>
622,20/08/15,"13:28:51,983",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.12:58349,E7,Client attempting to establish new session at /<*>:<*>
623,20/08/15,"17:12:29,467",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:56471 (no session established for client),E9,Closed socket connection for client /<*>:<*> (no session established for client)
624,20/08/15,"17:14:11,414",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,354,Exception causing close of session 0x0 due to java.io.IOException: ZooKeeperServer not running,E14,Exception causing close of session <*> due to java.io.IOException: ZooKeeperServer not running
625,20/08/15,"17:14:12,326",INFO,WorkerReceiver[myid=1],FastLeaderElection,542,"Notification: 2 (n.leader), 0xb00000084 (n.zxid), 0x2 (n.round), LOOKING (n.state), 1 (n.sid), 0xb (n.peerEPoch), LOOKING (my state)",E37,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), LOOKING (n.state), <*> (n.sid), <*> (n.peerEPoch), LOOKING (my state)"
626,20/08/15,"17:14:23,824",INFO,WorkerReceiver[myid=1],FastLeaderElection,542,"Notification: 3 (n.leader), 0xb0000007b (n.zxid), 0x2 (n.round), LOOKING (n.state), 3 (n.sid), 0xb (n.peerEPoch), FOLLOWING (my state)",E35,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), LOOKING (n.state), <*> (n.sid), <*> (n.peerEPoch), FOLLOWING (my state)"
627,20/08/15,"17:22:22,288",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14f4a6318b80005 with negotiated timeout 10000 for client /10.10.34.11:56492,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>
628,20/08/15,"17:24:06,873",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.12:58913,E7,Client attempting to establish new session at /<*>:<*>
629,20/08/15,"17:24:07,582",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.18:36934,E2,Accepted socket connection from /<*>:<*>
630,20/08/15,"17:24:07,816",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14f4a6318b80013 with negotiated timeout 10000 for client /10.10.34.20:43137,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>
631,20/08/15,"19:02:23,456",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14f4a6318b80022 with negotiated timeout 10000 for client /10.10.34.30:43272,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>
632,20/08/15,"19:32:55,963",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.35:48997 which had sessionid 0x14f4a6318b80024,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>
633,20/08/15,"19:33:02,860",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception
634,20/08/15,"19:33:02,860",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.12:58917 which had sessionid 0x14f4a6318b80018,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>
635,21/08/15,"15:55:04,347",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.13:50545; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode
636,21/08/15,"15:55:07,600",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.30:43278,E2,Accepted socket connection from /<*>:<*>
637,21/08/15,"15:55:14,153",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.14:46136,E2,Accepted socket connection from /<*>:<*>
638,24/08/15,"15:26:54,494",INFO,main,QuorumPeer,913,tickTime set to 2000,E48,tickTime set to <*>
639,24/08/15,"15:27:03,681",WARN,WorkerSender[myid=1],QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
640,24/08/15,"15:29:13,641",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
641,24/08/15,"15:36:13,663",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>
642,24/08/15,"15:37:13,664",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
643,24/08/15,"15:51:13,708",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>
644,24/08/15,"15:55:13,717",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
645,24/08/15,"15:57:13,723",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
646,24/08/15,"16:02:13,739",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>
647,24/08/15,"16:03:13,740",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
648,24/08/15,"16:11:13,765",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>
649,24/08/15,"16:12:13,767",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
650,24/08/15,"16:37:13,837",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
651,24/08/15,"16:51:13,876",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
652,24/08/15,"17:29:13,977",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
653,24/08/15,"17:39:14,002",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
654,24/08/15,"18:02:14,063",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>
655,24/08/15,"18:04:14,068",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>
656,24/08/15,"18:28:14,133",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
657,24/08/15,"18:31:14,142",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
658,24/08/15,"18:41:14,170",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>
659,24/08/15,"18:47:14,187",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>
660,24/08/15,"18:51:14,196",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
661,24/08/15,"19:01:14,221",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
662,24/08/15,"19:05:14,230",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
663,24/08/15,"19:09:14,240",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
664,24/08/15,"19:19:14,265",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
665,24/08/15,"19:31:14,292",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
666,24/08/15,"19:45:14,327",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>
667,24/08/15,"19:55:14,351",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>
668,24/08/15,"20:01:14,364",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
669,24/08/15,"20:16:14,399",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
670,24/08/15,"20:56:14,493",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
671,24/08/15,"20:57:14,495",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
672,24/08/15,"21:07:14,519",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
673,24/08/15,"21:11:14,529",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>
674,24/08/15,"21:26:14,562",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
675,24/08/15,"22:04:14,650",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>
676,24/08/15,"22:08:14,659",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
677,24/08/15,"22:09:14,662",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>
678,24/08/15,"22:10:14,663",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
679,24/08/15,"22:16:14,677",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
680,24/08/15,"22:17:14,678",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
681,24/08/15,"22:25:14,698",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>
682,24/08/15,"22:32:14,713",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
683,24/08/15,"22:39:14,728",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
684,24/08/15,"22:42:14,733",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
685,24/08/15,"22:45:14,741",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
686,24/08/15,"22:48:14,746",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
687,24/08/15,"22:49:14,750",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>
688,24/08/15,"22:57:14,766",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
689,24/08/15,"23:04:14,782",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>
690,24/08/15,"23:09:14,792",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
691,24/08/15,"23:25:14,825",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>
692,24/08/15,"23:26:14,827",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>
693,24/08/15,"23:38:14,850",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
694,24/08/15,"23:58:14,891",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
